GEMEENTE	X		Y
Koksijde	33307.358356	203508.454856
Koksijde	33445.752856	203585.660356
Koksijde	33153.971856	203426.739856
Koksijde	33045.765856	203710.096856
Koksijde	33115.915356	203690.845356
Koksijde	33052.587356	203450.023856
Koksijde	33146.071356	203434.688356
Koksijde	33124.615856	203890.434356
Koksijde	32511.093356	203690.959356
Koksijde	32496.935356	204165.044856
Koksijde	31704.809856	203675.077356
Koksijde	34333.335856	202862.899356
Koksijde	34316.265856	202956.950356
Koksijde	33538.930356	202813.447356
Koksijde	33321.276356	202610.359356
Koksijde	33169.943856	202918.372356
Koksijde	33018.350356	202447.422856
Koksijde	32977.760856	202804.635356
Koksijde	30742.354356	202710.948856
Koksijde	28109.081356	199742.584356
Koksijde	27984.139356	199815.966356
Koksijde	28452.186356	200270.148856
Koksijde	28468.435356	200235.984356
Koksijde	28546.474856	200270.022356
Koksijde	28391.770356	199909.400856
Koksijde	28130.058356	199832.797856
Koksijde	28324.608856	199971.355856
Koksijde	28480.907356	200159.302856
Koksijde	29814.203356	201738.751356
Koksijde	29849.436856	201780.059356
Koksijde	28275.503856	201353.084356
Koksijde	32736.310856	204301.459356
Koksijde	34288.660856	203177.538856
Knokke-Heist	80531.132856	227375.408356
Knokke-Heist	79202.004356	228186.752356
Knokke-Heist	79376.653856	228333.767356
Knokke-Heist	78801.639356	228214.187356
Knokke-Heist	78217.958356	228239.843356
Knokke-Heist	78090.133356	228336.546356
Knokke-Heist	78654.392856	228218.808356
Knokke-Heist	78148.861856	228113.459856
Knokke-Heist	78262.596856	228144.834856
Knokke-Heist	78517.520356	228133.069356
Knokke-Heist	78529.619356	227946.181856
Knokke-Heist	77686.948856	228252.144856
Knokke-Heist	77955.721356	227820.574356
Knokke-Heist	77790.051856	227439.728856
Knokke-Heist	78159.619356	226449.388856
Knokke-Heist	78331.548356	226467.731856
Knokke-Heist	78441.942356	226915.625356
Knokke-Heist	78056.986856	227010.715356
Knokke-Heist	77780.425356	226518.733856
Knokke-Heist	77971.872856	226735.626856
Knokke-Heist	78014.194356	227315.976856
Knokke-Heist	77853.935856	227326.805356
Knokke-Heist	77667.689856	227255.338856
Knokke-Heist	77393.370356	226601.095856
Knokke-Heist	77522.881356	226540.121856
Knokke-Heist	77063.535856	226720.551356
Koksijde	31371.736856	201475.145856
Koksijde	31677.342856	201470.124856
Koksijde	30155.603356	201924.637856
Koksijde	29002.775856	200476.100856
Koksijde	28197.192356	200502.974856
Koksijde	28167.371856	200615.812356
Koksijde	28720.995356	201026.168856
Koksijde	28374.982856	200842.473856
Koksijde	28409.353856	200844.376356
Koksijde	28548.792356	200299.376856
Koksijde	28656.560356	200309.412356
Koksijde	28106.483856	201291.843856
Knokke-Heist	77744.002856	227756.466356
Knokke-Heist	77864.786356	227656.246856
Knokke-Heist	77744.091856	227779.765356
Knokke-Heist	77462.495356	228288.263356
Knokke-Heist	77556.705356	228261.718856
Knokke-Heist	77503.004856	227557.703356
Knokke-Heist	77510.996856	227731.280856
Knokke-Heist	77520.858856	227656.375356
Knokke-Heist	77222.480356	228127.408356
Knokke-Heist	77259.991856	228112.368356
Knokke-Heist	77482.001356	228087.768856
Knokke-Heist	77615.794856	227623.013856
Knokke-Heist	80477.190856	226385.269356
Knokke-Heist	80429.496356	226823.668356
Knokke-Heist	80434.336356	226780.110356
Knokke-Heist	80481.121356	226562.317856
Knokke-Heist	80524.679856	227297.971356
Knokke-Heist	80618.249856	227194.721856
Knokke-Heist	79864.850356	227233.440356
Knokke-Heist	79497.431356	226989.041856
Knokke-Heist	78183.006356	226722.462856
Knokke-Heist	78178.978356	226533.279356
Knokke-Heist	77570.556356	227002.892856
Knokke-Heist	77096.470856	227070.499856
Knokke-Heist	77031.940356	227033.394356
Knokke-Heist	77062.592356	227105.991856
Knokke-Heist	76835.508356	226436.397856
Knokke-Heist	77009.718356	226575.702356
Knokke-Heist	76960.955856	226442.935856
